0.79431,0.81426,0
0.5586,0.88439,1
0.92017,0.20029,1
0.92195,0.89835,0
0.41878,0.02307,1
0.01333,0.54588,1
0.93961,0.76552,0
0.36736,0.3122,1
0.10593,0.80743,0
0.64761,0.64107,0
0.63142,0.78339,0
0.57527,0.71736,0
0.85545,0.91872,1
0.1574,0.21045,0
0.67227,0.23019,1
0.10452,0.24499,0
0.06109,0.66647,0
0.39726,0.49831,0
0.0756,0.1323,0
0.92801,0.47507,1
0.41416,0.90704,1
0.37281,0.34492,1
0.71207,0.16939,1
0.36374,0.27232,0
0.55354,0.82024,0
0.27045,0.32013,1
0.10852,0.46043,0
0.83019,0.79655,0
0.83511,0.14486,0
0.71568,0.76188,1
0.22834,0.43088,0
0.79673,0.92727,0
0.18924,0.18799,0
0.761,0.86257,1
0.33877,0.90951,1
0.38523,0.32462,1
0.67209,0.98707,0
0.63149,0.92697,1
0.73041,0.7706,1
0.06944,0.12968,1
0.31503,0.02265,0
0.26177,0.3062,1
0.94464,0.39187,1
0.15835,0.78901,1
0.65274,0.17285,1
0.99185,0.38248,1
0.81552,0.5567,0
0.21881,0.7531,1
0.06073,0.65023,1
0.43714,0.18357,0
0.55005,0.43962,0
0.8772,0.63569,0
0.08564,0.48604,0
0.67601,0.33856,1
0.67312,0.77873,1
0.93573,0.71168,0
0.06248,0.8935,1
0.28667,0.08157,0
0.26876,0.59563,0
0.468,0.58428,0
0.55902,0.65381,1
0.97527,0.76838,0
0.48606,0.96675,1
0.11399,0.4455,0
0.06464,0.45829,1
0.3905,0.68953,0
0.67286,0.40937,0
0.89137,0.43379,0
0.64063,0.95645,0
0.4781,0.50325,1
0.86303,0.94984,0
0.82455,0.99027,1
0.87634,0.77514,1
0.14003,0.3883,1
0.24087,0.15054,1
0.04946,0.57302,1
0.82221,0.94876,0
0.71396,0.07075,0
0.94109,0.10642,0
0.09852,0.91841,1
0.63897,0.01756,0
0.72119,0.56114,1
0.90003,0.28465,1
0.66562,0.77209,1
0.40288,0.89919,0
0.70239,0.05707,1
0.33627,0.05835,1
0.26024,0.73503,0
0.26153,0.06608,0
0.2203,0.50361,1
0.89945,0.67364,1
0.41811,0.78139,1
0.30519,0.83471,1
0.04472,0.7302,0
0.44244,0.14863,0
0.48922,0.12533,0
0.77729,0.75039,1
0.7593,0.79578,1
0.23898,0.06382,0
0.67703,0.05907,1
0.8346,0.44395,1
0.10401,0.86615,1
0.94439,0.09812,1
0.29415,0.05119,1
0.76242,0.14568,1
0.9144,0.12338,0
0.89316,0.69871,0
0.20162,0.34883,0
0.88711,0.54335,0
0.92724,0.31015,0
0.307,0.58649,0
0.42036,0.05826,0
0.61133,0.83451,0
0.12412,0.00426,0
0.47048,0.50155,1
0.07594,0.65639,0
0.25104,0.56029,1
0.22288,0.30161,0
0.86643,0.40951,1
0.02795,0.10185,0
0.45528,0.30611,1
0.81732,0.10578,1
0.04222,0.86257,1
0.11149,0.58528,0
0.32526,0.31667,1
0.27307,0.48954,1
0.57853,0.45305,1
0.5594,0.67164,0
0.7812,0.68191,0
0.71519,0.82856,0
0.1804,0.63974,1
0.34115,0.06039,0
0.04875,0.74671,0
0.80838,0.81482,1
0.70864,0.80744,0
0.36251,0.33683,1
0.89359,0.88113,1
0.08849,0.01824,1
0.23393,0.74991,0
0.50139,0.55299,1
0.34201,0.61007,1
0.23058,0.78188,0
0.08386,0.01012,0
0.66557,0.82732,1
0.93244,0.1813,1
0.63591,0.12997,1
0.84635,0.21769,1
0.34743,0.45035,1
0.39544,0.11668,0
0.33402,0.52765,1
0.62999,0.25309,1
0.37681,0.81782,0
0.13521,0.06491,0
0.15086,0.94771,0
0.1281,0.25496,1
0.64275,0.02129,0
0.27558,0.03817,0
0.47968,0.35999,0
0.7142,0.37363,0
0.78144,0.07473,1
0.53861,0.22406,0
0.35185,0.60915,0
0.13911,0.61171,1
0.52786,0.3059,1
0.35357,0.85317,1
0.47276,0.11393,1
0.58007,0.75735,0
0.42003,0.73079,1
0.11606,0.70948,1
0.69969,0.53386,0
0.52959,0.75605,0
0.90191,0.51507,0
0.02695,0.16288,1
0.42062,0.29801,0
0.67063,0.95027,1
0.37447,0.45655,1
0.46066,0.98945,1
0.95479,0.46085,0
0.47973,0.66921,1
0.27136,0.86454,1
0.85687,0.3587,1
0.07484,0.35137,0
0.19138,0.85944,0
0.04868,0.85551,0
0.03131,0.51448,1
0.89963,0.0314,0
0.28531,0.29271,1
0.44253,0.67267,1
0.77705,0.87076,0
0.54391,0.51455,0
0.4575,0.20345,1
0.08776,0.36945,0
0.61136,0.43354,1
0.71379,0.70532,0
0.12368,0.40474,0
0.67963,0.7473,0
0.98541,0.92143,0
0.04895,0.96675,1
0.44187,0.92424,1
0.78282,0.06533,1
0.67792,0.57964,1
0.38851,0.99683,0
0.75438,0.3719,1
0.52768,0.72732,0
0.73281,0.9035,1
0.17878,0.74315,1
0.23901,0.18536,1
0.097,0.04782,0
0.68513,0.87517,1
0.25548,0.74991,0
0.11876,0.95325,0
0.01832,0.71607,1
0.6372,0.6917,0
0.62884,0.64559,1
0.67917,0.30031,1
0.28146,0.47906,0
0.32798,0.39778,0
0.28889,0.80768,1
0.45018,0.14594,0
0.33149,0.52409,0
0.65735,0.10315,0
0.89098,0.53891,0
0.019,0.7021,1
0.71527,0.20455,0
0.84492,0.8087,0
0.25458,0.35274,0
0.08976,0.81221,1
0.57251,0.43413,1
0.24937,0.33031,1
0.2275,0.63034,1
0.96014,0.93894,1
0.6315,0.42376,1
0.98613,0.46497,1
0.22232,0.85332,1
0.15251,0.14002,0
0.90598,0.47186,1
0.08879,0.9971,1
0.62569,0.64869,0
0.55547,0.2553,1
0.0171,0.03915,0
0.99718,0.25329,0
0.32117,0.54341,0
0.9069,0.17201,1
0.46296,0.72831,1
0.19587,0.10049,0
0.89724,0.26126,0
0.60072,0.06928,1
0.19923,0.14255,1
0.97218,0.86546,1
0.43222,0.3216,0
0.30944,0.2776,0
0.27027,0.84893,1
0.71898,0.11835,0
0.50282,0.62209,0
0.16546,0.36631,1
0.57085,0.01876,1
0.68211,0.1041,0
0.3912,0.74619,1
0.55414,0.54199,0
0.31258,0.64925,0
0.39494,0.75313,0
0.14146,0.51696,1
0.82911,0.56258,1
0.77124,0.85174,0
0.54958,0.32637,0
0.23191,0.70864,0
0.61928,0.08694,1
0.02186,0.27698,0
0.63446,0.68159,0
0.909,0.46928,1
0.55233,0.35055,1
0.75666,0.77683,0
0.81387,0.07975,1
0.39678,0.68884,1
0.64074,0.39132,1
0.20143,0.38166,0
0.40825,0.90265,0
0.59066,0.66408,0
0.47933,0.47809,1
0.03907,0.59142,0
0.3612,0.87602,1
0.98995,0.22282,1
0.29683,0.11533,1
0.53276,0.00623,0
0.07795,0.40615,0
0.20453,0.51943,0
0.96613,0.62676,0
0.30593,0.55611,0
0.44175,0.82177,0
0.1534,0.69965,0
0.15889,0.58097,0
0.69859,0.17064,1
0.5493,0.52452,0
0.06134,0.71086,1
0.84892,0.87386,0
0.73687,0.6085,0
0.71861,0.13858,1
0.93011,0.19286,1
0.79421,0.55494,0
0.54898,0.51168,0
0.30066,0.85098,0
0.99925,0.42853,1
0.71521,0.00955,1
0.09422,0.72784,0
0.74738,0.29,1
0.41303,0.11103,1
0.71155,0.27165,0
0.34929,0.48604,0
0.92936,0.17766,1
0.16969,0.63233,0
0.87895,0.71295,0
0.65389,0.28892,0
0.59607,0.21678,0
0.36694,0.19974,1
0.55737,0.96691,1
0.61598,0.14142,1
0.89367,0.77375,1
0.04805,0.34618,0
0.18743,0.57118,0
0.07234,0.96572,1
0.22129,0.99407,0
0.15301,0.95284,1
0.15553,0.49371,0
0.73637,0.34983,1
0.69013,0.09404,0
0.84702,0.05295,0
0.9069,0.70911,1
0.46784,0.57367,1
0.61718,0.22045,0
0.7195,0.90452,1
0.22744,0.8999,0
0.49601,0.01115,0
0.63954,0.28686,1
0.39336,0.89784,1
0.61283,0.84314,0
0.24298,0.89868,1
0.13242,0.92783,0
0.242,0.42071,1
0.12521,0.16832,1
0.9792,0.41495,1
0.4719,0.53627,1
0.2195,0.67659,0
0.50343,0.14424,1
0.50221,0.09781,1
0.18232,0.14293,0
0.38202,0.80331,1
0.96449,0.44154,1
0.20032,0.87563,1
0.52241,0.14625,0
0.81517,0.32186,0
0.7923,0.32438,0
0.22683,0.94936,1
0.11224,0.64112,0
0.15141,0.29074,1
0.15732,0.77283,0
0.3229,0.09668,1
0.40194,0.20355,1
0.77895,0.62369,0
0.92431,0.05957,0
0.10765,0.32219,0
0.55142,0.17293,0
0.88655,0.19537,0
0.21793,0.65706,1
0.15182,0.41467,0
0.0385,0.20502,0
0.27933,0.34772,1
0.5693,0.71018,1
0.86829,0.62589,0
0.22565,0.24774,1
0.59858,0.8771,0
0.15461,0.99856,1
0.89487,0.56791,1
0.53658,0.64879,0
0.55253,0.75852,1
0.45002,0.30764,0
0.86304,0.99387,1
0.34834,0.22756,1
0.75105,0.48086,0
0.07162,0.56626,1
0.09355,0.47444,1
0.31628,0.59283,1
0.24832,0.13701,0
0.32679,0.1831,1
0.98451,0.41715,1
0.84026,0.01548,0
0.94546,0.38148,1
0.01521,0.33839,0
0.43473,0.15157,0
0.88011,0.15317,1
0.6441,0.47207,1
0.52547,0.89902,0
0.84474,0.32085,0
0.92471,0.52606,1
0.99561,0.1155,0
0.09521,0.01666,0
0.67782,0.07501,1
0.68664,0.56671,1
0.77406,0.62824,0
0.50915,0.60709,1
0.54182,0.54488,0
0.0936,0.03848,1
0.68707,0.14748,0
0.64208,0.13235,0
0.17213,0.65851,0
0.17067,0.99704,0
0.48479,0.6866,1
0.31642,0.73448,0
0.79239,0.76186,1
0.4496,0.78699,0
0.02766,0.06864,1
0.08263,0.5228,1
0.52889,0.82357,0
0.84273,0.93115,0
0.356,0.48758,0
0.42739,0.4865,0
0.5172,0.17385,1
0.55541,0.58346,1
0.77282,0.52801,1
0.41189,0.17282,0
0.83313,0.39492,0
0.09967,0.75077,1
0.93471,0.88629,0
0.04152,0.85829,1
0.92264,0.74349,0
0.43972,0.99268,1
0.57483,0.78861,0
0.96551,0.90225,0
0.05074,0.31526,1
0.57328,0.03501,0
0.62503,0.24653,1
0.16609,0.98099,1
0.99182,0.31865,1
0.54669,0.13764,0
0.74493,0.98899,1
0.18863,0.82728,0
0.4376,0.22789,1
0.36106,0.22048,1
0.1612,0.87626,0
0.33312,0.28737,0
0.14218,0.52736,1
0.35538,0.88137,0
0.86224,0.14931,0
0.32122,0.0258,1
0.43965,0.51112,0
0.82557,0.2377,0
0.50515,0.72339,0
0.13208,0.12157,0
0.26991,0.69341,1
0.6356,0.10968,0
0.82279,0.48127,0
0.7292,0.79442,1
0.4369,0.9054,1
0.60963,0.46992,0
0.36472,0.35092,1
0.46967,0.61547,1
0.34235,0.0235,1
0.198,0.77378,1
0.75272,0.15858,0
0.7956,0.90164,0
0.81242,0.0801,1
0.97791,0.87492,1
0.38127,0.30098,1
0.77092,0.63311,1
0.45132,0.42188,0
0.83967,0.00376,0
0.25542,0.6522,0
0.73377,0.94189,1
0.78707,0.27809,1
0.86494,0.50967,1
0.33982,0.52835,0
0.78387,0.10251,0
0.65428,0.73955,1
0.93572,0.48755,1
0.73983,0.62107,1
0.59841,0.55099,0
0.74932,0.41649,0
0.13542,0.03768,0
0.02225,0.62701,0
0.75853,0.56298,1
0.70055,0.56557,0
0.89862,0.88601,0
0.94958,0.38647,0
0.03299,0.03583,1
0.28195,0.65734,0
0.21106,0.68187,1
0.61469,0.04329,1
0.07594,0.63965,1
0.70529,0.59734,1
0.12756,0.5389,1
0.40944,0.39437,0
0.17411,0.81143,1
0.15717,0.90062,1
0.89693,0.34506,0
0.59503,0.70614,1
0.38665,0.25801,0
0.17475,0.10556,0
0.12948,0.60659,1
0.32169,0.12798,1
0.89096,0.68834,1
0.35719,0.97831,1
0.23715,0.52155,1
0.43515,0.60917,0
0.6598,0.42566,0
0.38101,0.82943,0
0.12073,0.26023,1
0.34114,0.27254,0
0.7694,0.8647,0
0.79876,0.66665,0
0.34074,0.24006,1
0.58904,0.18797,1
0.40043,0.32819,1
0.89349,0.11261,0
0.20243,0.91689,1
0.99942,0.00127,0
0.21178,0.8211,0
0.07345,0.88005,0
0.46846,0.16667,0
0.82788,0.31517,1
0.86217,0.65591,0
0.52468,0.34103,1
0.05106,0.95048,1
0.48446,0.09513,1
0.84299,0.68835,1
0.22397,0.76614,0
0.97341,0.22621,0
0.23008,0.58944,1
0.98021,0.60797,0
0.57444,0.71595,1
0.03232,0.36258,0
0.1234,0.17336,0
0.91418,0.82544,1
0.693,0.98311,0
0.42548,0.62718,0
0.97195,0.30603,0
0.76897,0.89581,0
0.78168,0.705,1
0.27402,0.11269,0
0.52605,0.54653,1
0.70846,0.25697,0
0.25028,0.02955,0
0.10497,0.83268,1
0.83478,0.9286,0
0.65457,0.71497,0
0.82158,0.43621,1
0.82693,0.7338,0
0.34194,0.37846,0
0.41169,0.93739,0
0.69751,0.9991,0
0.75198,0.14619,0
0.99211,0.10093,0
0.00411,0.86064,1
0.75358,0.5043,0
0.84335,0.63317,1
0.237,0.23654,1
0.83641,0.28462,1
0.76776,0.54663,1
0.36774,0.55546,1
0.10623,0.34106,0
0.56873,0.49385,1
0.99923,0.03276,0
0.22689,0.56214,1
0.02885,0.55482,1
0.98825,0.27168,0
0.53028,0.28678,1
0.59759,0.51618,1
0.54125,0.08923,0
0.50622,0.24783,0
0.45035,0.38952,1
0.89754,0.19579,0
0.55138,0.48349,1
0.13722,0.857,0
0.87381,0.37023,1
0.50125,0.11187,0
0.60972,0.2968,1
0.53926,0.06693,1
0.59533,0.31611,0
0.81707,0.929,1
0.61046,0.38186,0
0.73172,0.71046,1
0.13421,0.67763,1
0.60265,0.42595,1
0.01702,0.98113,1
0.40404,0.87,1
0.42973,0.89925,1
0.81526,0.10961,1
0.79904,0.14412,1
0.03675,0.4999,1
0.86052,0.91275,1
0.42364,0.16904,0
0.18945,0.8902,1
0.59286,0.77471,1
0.66775,0.77084,0
0.71619,0.24176,0
0.94528,0.43018,0
0.01432,0.73079,0
0.16407,0.13117,1
0.74319,0.57322,1
0.54948,0.07297,0
0.67378,0.49527,0
0.37152,0.08838,1
0.09163,0.22238,0
0.6654,0.21017,1
0.17266,0.57966,0
0.48162,0.19768,0
0.37434,0.42899,1
0.46545,0.55243,1
0.18146,0.73558,0
0.09597,0.91929,0
0.44866,0.94778,0
0.50579,0.93244,0
0.57623,0.47476,0
0.50189,0.9842,1
0.48954,0.13318,1
0.64162,0.46227,1
0.01081,0.77122,0
0.24689,0.91082,1
0.56099,0.31114,1
0.27016,0.88591,0
0.03501,0.22045,0
0.36973,0.33586,0
0.57607,0.04548,1
0.75939,0.94514,0
0.84876,0.9727,0
0.64106,0.22864,0
0.58694,0.23879,1
0.06694,0.67423,1
0.1167,0.10737,1
0.72032,0.19216,1
0.06064,0.3312,1
0.05704,0.92701,1
0.34357,0.36254,0
0.8291,0.58841,1
0.57973,0.94709,0
0.26167,0.05772,1
0.79851,0.43013,1
0.76388,0.46761,1
0.40362,0.75849,0
0.57595,0.94437,1
0.52188,0.23462,1
0.15106,0.33616,1
0.46261,0.26167,1
0.53421,0.26246,0
0.7642,0.5803,0
0.68486,0.0775,0
0.15772,0.48165,1
0.08823,0.74068,1
0.15555,0.50849,0
0.60014,0.08776,0
0.66704,0.76389,0
0.53155,0.5869,0
0.62069,0.89312,1
0.49271,0.93086,1
0.64581,0.73411,1
0.83826,0.01105,0
0.6024,0.57059,0
0.66804,0.49047,0
0.84634,0.0228,1
0.67401,0.66607,0
0.81965,0.9824,1
0.33969,0.62593,1
0.36125,0.68165,1
0.26975,0.739,1
0.37512,0.718,1
0.96578,0.70903,1
0.88089,0.53925,1
0.20422,0.7024,0
0.32003,0.03036,1
0.71203,0.10787,0
0.9276,0.66301,0
0.42927,0.47153,1
0.59509,0.50252,0
0.11978,0.72715,0
0.49684,0.45133,0
0.22948,0.37734,1
0.38665,0.13432,0
0.55789,0.66202,1
0.11573,0.41474,1
0.42392,0.98218,0
0.80458,0.23329,1
0.85102,0.47734,1
0.12493,0.32846,0
0.63524,0.56249,0
0.39281,0.04987,0
0.58849,0.63172,1
0.82778,0.6226,1
0.05788,0.93096,0
0.61613,0.96098,0
0.64985,0.28882,1
0.14843,0.87329,0
0.55359,0.58835,0
0.86974,0.88939,0
0.42971,0.13413,1
0.95034,0.02465,0
0.12204,0.23311,1
0.06711,0.45535,0
0.1667,0.7213,1
0.67726,0.70459,0
0.11985,0.64807,1
0.89207,0.3978,0
0.75727,0.7189,0
0.27342,0.75627,1
0.88662,0.67286,1
0.49392,0.28554,0
0.73705,0.21577,1
0.21046,0.03246,1
0.46387,0.7526,0
0.23115,0.05876,1
0.75112,0.50002,0
0.34707,0.73318,0
0.53468,0.70565,1
0.78704,0.88051,1
0.38551,0.47554,1
0.74093,0.04407,0
0.80381,0.38462,0
0.09405,0.56857,0
0.02965,0.44972,1
0.69188,0.58597,0
0.23373,0.31593,0
0.356,0.28251,1
0.09512,0.63673,0
0.89477,0.60877,1
0.37155,0.46185,1
0.75707,0.45432,0
0.29621,0.13698,1
0.24123,0.83884,1
0.79584,0.14535,0
0.32442,0.88073,1
0.28079,0.53253,1
0.99215,0.19707,0
0.86672,0.40875,1
0.90328,0.60547,1
0.63288,0.54454,1
0.21836,0.57671,1
0.27267,0.69801,1
0.47386,0.53826,0
0.12159,0.36906,0
0.76524,0.53037,1
0.15233,0.13727,0
0.78536,0.8112,0
0.43078,0.62007,0
0.08298,0.04114,0
0.26494,0.34435,1
0.46653,0.10135,1
0.28966,0.02743,1
0.5288,0.76795,0
0.79219,0.74509,1
0.62301,0.36888,0
0.0004,0.89897,0
0.69414,0.90014,0
0.57442,0.16523,0
0.0898,0.60959,0
0.24467,0.65118,1
0.41088,0.62395,1
0.99571,0.34006,1
0.07571,0.07018,0
0.75052,0.64926,1
0.649,0.25389,0
0.87304,0.47236,0
0.51978,0.52384,1
0.45646,0.63249,1
0.05113,0.99926,1
0.26604,0.53692,0
0.84307,0.98735,1
0.98606,0.39198,1
0.41973,0.21097,0
0.20275,0.79788,1
0.2821,0.62508,0
0.56153,0.68993,0
0.82063,0.03153,1
0.62976,0.90233,1
0.18985,0.95979,1
0.26501,0.55568,1
0.15318,0.04124,0
0.49885,0.51602,1
0.08731,0.21099,1
0.5838,0.27547,1
0.07805,0.93071,0
0.63766,0.845,0
0.96106,0.82173,1
0.0889,0.72175,0
0.34568,0.71854,1
0.38807,0.37774,1
0.50507,0.85232,0
0.97395,0.41354,1
0.1953,0.48264,1
0.6528,0.7067,1
0.35819,0.18601,0
0.36757,0.17216,0
0.70913,0.5384,0
0.78705,0.57077,1
0.49523,0.52392,1
0.73816,0.71168,1
0.90712,0.32847,0
0.5483,0.56903,1
0.6752,0.48473,1
0.80648,0.30624,1
0.47335,0.80065,1
0.70366,0.24346,0
0.31504,0.09485,1
0.64296,0.06247,0
0.95263,0.4653,0
0.3009,0.25695,1
0.07713,0.99737,1
0.91446,0.87394,0
0.32754,0.74031,0
0.38968,0.37451,1
0.02024,0.02789,0
0.61437,0.39338,0
0.98357,0.28452,1
0.77371,0.90672,0
0.72738,0.77885,0
0.99025,0.62615,1
0.02807,0.81747,1
0.15249,0.98833,0
0.21889,0.93256,0
0.28626,0.59957,0
0.30069,0.15244,0
0.38679,0.4966,0
0.22986,0.30434,1
0.12183,0.31921,0
0.05895,0.06137,1
0.7415,0.41949,0
0.58949,0.55503,1
0.49693,0.01917,1
0.71709,0.43058,1
0.33298,0.00901,1
0.46949,0.0904,0
0.18825,0.50222,1
0.2422,0.11568,1
0.28015,0.05062,1
0.15093,0.93421,1
0.93162,0.73336,0
0.24192,0.75126,1
0.34701,0.22906,0
0.15494,0.22509,1
0.00724,0.28712,1
0.3973,0.62114,0
0.21482,0.43195,0
0.28022,0.19373,1
0.1404,0.5608,1
0.0282,0.21524,1
0.16224,0.85402,0
0.09067,0.8458,0
0.40798,0.24762,0
0.20154,0.30941,0
0.39631,0.11309,0
0.77877,0.52959,1
0.10216,0.4792,1
0.9406,0.89604,1
0.53791,0.74788,0
0.52068,0.2969,0
0.57993,0.84599,1
0.32479,0.61512,0
0.90501,0.64532,0
0.22095,0.70058,0
0.34238,0.81913,0
0.14044,0.73513,0
0.466,0.15845,0
0.65602,0.4817,1
0.9605,0.35929,1
0.48657,0.45997,1
0.31225,0.92348,1
0.13802,0.56471,0
0.43933,0.61846,1
0.66002,0.21871,0
0.05082,0.57916,0
0.68198,0.60899,1
0.97291,0.78791,1
0.09137,0.05846,1
0.98163,0.61327,0
0.34177,0.58271,1
0.2,0.79604,0
0.67119,0.95282,0
0.1356,0.11902,0
0.6952,0.94923,1
0.72858,0.79558,0
0.24563,0.90208,1
0.60685,0.36367,0
0.7917,0.89629,0
0.96994,0.24041,1
0.02724,0.57438,1
0.92144,0.22921,0
0.70712,0.87514,1
0.71292,0.03451,1
0.5089,0.24928,1
0.84619,0.60486,0
0.19686,0.8882,0
0.72235,0.40284,1
0.42917,0.92817,0
0.73044,0.15343,1
0.31307,0.63316,1
0.93005,0.74749,0
0.16128,0.50901,0
0.51898,0.92623,0
0.11858,0.63058,0
0.57194,0.88917,1
0.58044,0.28756,1
0.57584,0.48062,0
0.9103,0.90453,1
0.20472,0.91753,0
0.48182,0.81889,0
0.80523,0.12417,1
0.24043,0.13235,1
0.22066,0.18893,1
0.37265,0.27541,1
0.41202,0.74589,1
0.9458,0.89293,1
0.83709,0.49073,0
0.09353,0.6483,0
0.06075,0.60801,0
0.835,0.26835,0
0.51297,0.5665,1
0.62012,0.05933,0
0.74824,0.63219,1
0.06124,0.86556,1
0.2453,0.39158,1
0.10069,0.12296,1
0.51962,0.81213,0
0.23958,0.79671,0
0.65265,0.11145,1
0.78251,0.65139,0
0.53484,0.07604,1
0.23673,0.37659,0
0.13948,0.83229,1
0.72388,0.03501,0
0.52386,0.13036,1
0.21241,0.83329,0
0.94093,0.24422,0
0.13625,0.19376,0
0.86281,0.6267,1
0.29649,0.24129,1
0.13149,0.16594,0
0.89842,0.13872,1
0.24541,0.56359,1
0.37092,0.70372,1
0.548,0.24788,1
0.98735,0.00539,0
0.02654,0.39123,1
0.27533,0.97103,0
0.92828,0.77436,0
0.13614,0.83535,1
0.92672,0.76056,1
0.58674,0.93378,0
0.94884,0.49012,1
0.83984,0.93917,0
0.10112,0.98391,0
0.80501,0.33697,0
0.62536,0.59431,1
0.96921,0.05464,0
0.18768,0.9896,0
0.6447,0.03065,0
0.47162,0.75236,1
0.06054,0.49589,0
0.54638,0.62375,1
0.85309,0.28737,1
0.78846,0.29695,0
0.34648,0.3836,0
0.82668,0.81556,1
0.57606,0.03829,1
0.59815,0.06976,0
0.00317,0.98464,1
0.5682,0.3009,1
0.28091,0.85123,0
0.27382,0.86179,0
0.22108,0.90842,0
0.82166,0.55889,1
0.77046,0.08018,1
0.47448,0.90119,1
0.22581,0.02331,1
0.99549,0.95945,0
0.81044,0.48985,0
